custom_id,choice_id,choice,rent,norm_rent,puma,built_since_jan2010,bedrooms,hh_income,nPersons,income_norm_rent,income_bedrooms,nPerson_bedrooms
13,6,0,4.0,-2.1611824119331393,02904,0,2.0,51000.0,2,-110220.30300859011,102000.0,4.0
13,7,0,700.0,-0.5654469969549294,02904,0,2.0,51000.0,2,-28837.7968447014,102000.0,4.0
13,8,0,4.0,-2.1611824119331393,02904,0,2.0,51000.0,2,-110220.30300859011,102000.0,4.0
13,9,0,470.0,-0.7778071418467774,02904,0,1.0,51000.0,2,-39668.16423418564,51000.0,2.0
14,1,1,680.0,-0.23001240986946514,03206,0,1.0,30000.0,1,-6900.372296083954,30000.0,1.0
14,2,0,2600.0,3.1644294869102234,03206,0,3.0,30000.0,1,94932.8846073067,90000.0,3.0
14,3,0,640.0,-0.3343542635794294,03206,0,1.0,30000.0,1,-10030.627907382881,30000.0,1.0
14,4,0,2600.0,3.1644294869102234,03206,0,3.0,30000.0,1,94932.8846073067,90000.0,3.0
14,5,0,640.0,-0.3343542635794294,03206,0,1.0,30000.0,1,-10030.627907382881,30000.0,1.0
14,6,0,2600.0,3.1644294869102234,03206,0,3.0,30000.0,1,94932.8846073067,90000.0,3.0
14,7,0,2600.0,3.1644294869102234,03206,0,3.0,30000.0,1,94932.8846073067,90000.0,3.0
14,8,0,2600.0,3.1644294869102234,03206,0,3.0,30000.0,1,94932.8846073067,90000.0,3.0
14,9,0,640.0,-0.3343542635794294,03206,0,1.0,30000.0,1,-10030.627907382881,30000.0,1.0
15,1,1,550.0,-0.5691234344268489,03204,0,1.0,11900.0,1,-6772.568869679501,11900.0,1.0
15,2,0,750.0,-0.45081083208580514,03204,0,2.0,11900.0,1,-5364.648901821081,23800.0,2.0
15,3,0,750.0,-0.45081083208580514,03204,0,2.0,11900.0,1,-5364.648901821081,23800.0,2.0
15,4,0,750.0,-0.45081083208580514,03204,0,2.0,11900.0,1,-5364.648901821081,23800.0,2.0
15,5,0,660.0,-0.28218333672444723,03204,0,1.0,11900.0,1,-3357.981707020922,11900.0,1.0
15,6,0,880.0,-0.22275294750222271,03204,0,3.0,11900.0,1,-2650.76007527645,35700.0,3.0
15,7,0,750.0,-0.45081083208580514,03204,0,2.0,11900.0,1,-5364.648901821081,23800.0,2.0
15,8,0,750.0,-0.45081083208580514,03204,0,2.0,11900.0,1,-5364.648901821081,23800.0,2.0
15,9,0,660.0,-0.28218333672444723,03204,0,1.0,11900.0,1,-3357.981707020922,11900.0,1.0
16,1,1,1000.0,0.01356210606143633,03006,0,3.0,22000.0,6,298.3663333515993,66000.0,18.0
